date,anlage,kurs,volume,depotwert,return,index,gesamtwert_prev,gewicht_prev,gewichtete_rendite,historical_max,drawdown,weighted_drawdown,cumulative_buys,cumulative_sales,cumulative_dividends,total_return,total_return_old,weighted_total_return,unrealized_gain,unrealized_gain_pct
2022-09-03,AMZN,127.51000213623047,0.0,0.0,0.0,99.05228491276364,6489.79087890625,0.0,0.0,128.72999572753906,-0.009477150872363478,-0.0,0.0,0.0,0.0,0.0,,,,
2022-09-03,APPLE,153.09689331054688,20.0,3061.9378662109375,0.0,98.04922906132914,6489.79087890625,0.9436168047149703,0.0,156.14288330078125,-0.019507709386708465,-0.018407802398794075,3000.0,0.0,0.0,61.9378662109375,,0.020645955403645833,,
2022-09-03,BTC,19832.087890625,0.0,0.0,-0.006894600364241943,100.17820699082851,6489.79087890625,0.0,-0.0,20127.140625,-0.014659446161394325,-0.0,0.0,0.0,0.0,0.0,,,,
2022-09-03,ETH,1556.8726806640625,0.116,180.59723095703126,-0.01290103625298844,102.16780226491609,6489.79087890625,0.05638319528502961,-0.0007274016464314939,1586.1767578125,-0.01847466053458684,-0.0010416603927462394,150.96,0.0,0.0,29.63723095703125,,0.1963250593338053,,
2022-09-03,Gesamtwert,0.0,,3242.5350971679686,,,6489.79087890625,1.0,,0.0,-0.01751247086085712,-0.01751247086085712,3150.96,0.0,0.0,91.57509716796875,3242.5350971679686,0.029062602244385442,,
2022-09-03,MSCI,73.91200256347656,0.0,0.0,0.0,99.90268355987396,6489.79087890625,0.0,0.0,73.98400115966797,-0.0009731644012605248,-0.0,0.0,0.0,0.0,0.0,,,,
2022-09-04,AMZN,127.51000213623047,0.0,0.0,0.0,99.05228491276364,6485.070194335937,0.0,0.0,128.72999572753906,-0.009477150872363478,-0.0,0.0,0.0,0.0,0.0,,,,
2022-09-04,APPLE,153.09689331054688,20.0,3061.9378662109375,0.0,98.04922906132914,6485.070194335937,0.9443036927758269,0.0,156.14288330078125,-0.019507709386708465,-0.018421202011466464,3000.0,0.0,0.0,61.9378662109375,,0.020645955403645833,,
2022-09-04,BTC,19986.712890625,0.0,0.0,0.007796708085036963,100.95926722721842,6485.070194335937,0.0,0.0,20127.140625,-0.006977033498766047,-0.0,0.0,0.0,0.0,0.0,,,,
2022-09-04,ETH,1577.6416015625,0.116,183.00642578125002,0.013340153730219573,103.53073645340874,6485.070194335937,0.05569630722417313,0.0007429973005760085,1586.1767578125,-0.005380961616012363,-0.00029969969132690767,150.96,0.0,0.0,32.04642578125001,,0.21228421953663226,,
2022-09-04,Gesamtwert,0.0,,3244.9442919921876,,,6485.070194335937,1.0,,0.0,-0.01678248527885714,-0.01678248527885714,3150.96,0.0,0.0,93.98429199218751,3244.9442919921876,0.02982719297997674,,
2022-09-04,MSCI,73.91200256347656,0.0,0.0,0.0,99.90268355987396,6485.070194335937,0.0,0.0,73.98400115966797,-0.0009731644012605248,-0.0,0.0,0.0,0.0,0.0,,,,
2022-09-05,AMZN,127.51000213623047,0.0,0.0,0.0,99.05228491276364,6489.888583984375,0.0,0.0,128.72999572753906,-0.009477150872363478,-0.0,0.0,0.0,0.0,0.0,,,,
2022-09-05,APPLE,153.09689331054688,20.0,3061.9378662109375,0.0,98.04922906132914,6489.888583984375,0.9436025985922563,0.0,156.14288330078125,-0.019507709386708465,-0.018407525269880657,3000.0,0.0,0.0,61.9378662109375,,0.020645955403645833,,
2022-09-05,BTC,19812.37109375,0.0,0.0,-0.008722884940063236,100.07861115556229,6489.888583984375,0.0,-0.0,20127.140625,-0.015639058578396554,-0.0,0.0,0.0,0.0,0.0,,,,
2022-09-05,ETH,1617.1832275390625,0.116,187.59325439453127,0.025063757153335864,106.125605689783,6489.888583984375,0.05639740140774368,0.0014135307729628897,1617.1832275390625,0.0,0.0,150.96,0.0,0.0,36.633254394531264,,0.24266861681591986,,
2022-09-05,Gesamtwert,0.0,,3249.531120605469,,,6489.888583984375,1.0,,0.0,-0.015392677065282783,-0.015392677065282783,3150.96,0.0,0.0,98.57112060546876,3249.531120605469,0.031282885408087935,,
2022-09-05,MSCI,73.46399688720703,0.0,0.0,-0.0060613386287941,99.2971395648923,6489.888583984375,0.0,-0.0,73.98400115966797,-0.007028604351077127,-0.0,0.0,0.0,0.0,0.0,,,,
2022-09-06,AMZN,126.11000061035156,0.0,0.0,-0.010979542799969155,97.96473611112921,6499.062241210938,0.0,-0.0,128.72999572753906,-0.020352638888707798,-0.0,0.0,0.0,0.0,0.0,,,,
2022-09-06,APPLE,151.83917236328125,20.0,3036.783447265625,-0.008215195750017057,97.24373545145207,6499.062241210938,0.9422706700037456,-0.007740938003580496,156.14288330078125,-0.027562645485479303,-0.025971472428678297,3000.0,0.0,0.0,36.783447265625,,0.012261149088541666,,
2022-09-06,BTC,18837.66796875,0.0,0.0,-0.04919669232863699,95.15507451386479,6499.062241210938,0.0,-0.0,20127.140625,-0.06406636095384265,-0.0,0.0,0.0,0.0,0.0,,,,
2022-09-06,ETH,1561.74853515625,0.116,181.162830078125,-0.0342785476863805,102.48777405439975,6499.062241210938,0.05772932999625434,-0.0019788775911794006,1617.1832275390625,-0.034278547686380514,-0.0019788775911794014,150.96,0.0,0.0,30.202830078125004,,0.2000717413760268,,
2022-09-06,Gesamtwert,0.0,,3217.94627734375,,,6499.062241210938,1.0,,0.0,-0.024962878677458347,-0.024962878677458347,3150.96,0.0,0.0,66.98627734375,3217.94627734375,0.02125900593588938,,
2022-09-06,MSCI,73.31800079345703,0.0,0.0,-0.001987314874443258,99.09980488244531,6499.062241210938,0.0,-0.0,73.98400115966797,-0.009001951175546917,-0.0,0.0,0.0,0.0,0.0,,,,
2022-09-07,AMZN,129.47999572753906,0.0,0.0,0.026722663554652915,100.58261479444728,6435.8925546875,0.0,0.0,129.47999572753906,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2022-09-07,APPLE,153.24429321289062,20.0,3064.8858642578125,0.009254007564316602,98.1436297149022,6435.8925546875,0.9437023447676492,0.00873302863694314,156.14288330078125,-0.018563702850977918,-0.017518609908037757,3000.0,0.0,0.0,64.8858642578125,,0.021628621419270834,,
2022-09-07,BTC,19290.32421875,0.0,0.0,0.024029314602578067,97.4415857353902,6435.8925546875,0.0,0.0,20127.140625,-0.04157651709406686,-0.0,0.0,0.0,0.0,0.0,,,,
2022-09-07,ETH,1629.9063720703125,0.116,189.06913916015625,0.04364200470163615,106.96054597154207,6435.8925546875,0.05629765523235076,0.002456942534341343,1629.9063720703125,0.0,0.0,150.96,0.0,0.0,38.109139160156246,,0.25244527795546,,
2022-09-07,Gesamtwert,0.0,,3253.955003417969,,,6435.8925546875,1.0,,0.0,-0.014052241398927095,-0.014052241398927095,3150.96,0.0,0.0,102.99500341796875,3253.955003417969,0.03268686477072662,,
2022-09-07,MSCI,73.06999969482422,0.0,0.0,-0.003382540385020172,98.76459579028283,6435.8925546875,0.0,-0.0,73.98400115966797,-0.012354042097171863,-0.0,0.0,0.0,0.0,0.0,,,,
2022-09-08,AMZN,129.82000732421875,0.0,0.0,0.0026259778181887405,100.84674250979293,6507.910006835938,0.0,0.0,129.82000732421875,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2022-09-08,APPLE,151.77040100097656,20.0,3035.4080200195312,-0.009617925607621092,97.19969158544237,6507.910006835938,0.9418955889182373,-0.009059081704362064,156.14288330078125,-0.02800308414557636,-0.026375981432824602,3000.0,0.0,0.0,35.40802001953125,,0.01180267333984375,,
2022-09-08,BTC,19329.833984375,0.0,0.0,0.0020481649337233954,97.64116217437983,6507.910006835938,0.0,0.0,20127.140625,-0.03961350772472183,-0.0,0.0,0.0,0.0,0.0,,,,
2022-09-08,ETH,1635.34765625,0.116,189.700328125,0.0033384029125402837,107.31762336974037,6507.910006835938,0.058104411081762716,0.00019397593518679458,1635.34765625,0.0,0.0,150.96,0.0,0.0,38.74032812499999,,0.2566264449191838,,
2022-09-08,Gesamtwert,0.0,,3225.108348144531,,,6507.910006835938,1.0,,0.0,-0.022792772561806913,-0.022792772561806913,3150.96,0.0,0.0,74.14834814453124,3225.108348144531,0.023531986488096086,,
2022-09-08,MSCI,74.12000274658203,0.0,0.0,0.014369824225306305,100.18382567147262,6507.910006835938,0.0,0.0,74.12000274658203,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2022-09-09,AMZN,133.27000427246094,0.0,0.0,0.02657523304266962,103.52676819358477,6450.216696289062,0.0,0.0,133.27000427246094,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2022-09-09,APPLE,154.6297149658203,20.0,3092.5942993164062,0.018839733874231213,99.03090790756944,6450.216696289062,0.9411801689595519,0.017731583910901925,156.14288330078125,-0.00969092092430553,-0.009120902592911536,3000.0,0.0,0.0,92.59429931640625,,0.030864766438802083,,
2022-09-09,BTC,21381.15234375,0.0,0.0,0.10612188190716765,108.00302605592798,6450.216696289062,0.0,0.0,21381.15234375,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2022-09-09,ETH,1719.08544921875,0.116,199.41391210937502,0.05120488762662756,112.81281021474467,6450.216696289062,0.0588198310404481,0.0030118628386433645,1719.08544921875,0.0,0.0,150.96,0.0,0.0,48.45391210937501,,0.32097186081991924,,
2022-09-09,Gesamtwert,0.0,,3292.008211425781,,,6450.216696289062,1.0,,0.0,-0.002522126476171849,-0.002522126476171849,3150.96,0.0,0.0,141.04821142578126,3292.008211425781,0.044763567746268204,,
2022-09-09,MSCI,74.6719970703125,0.0,0.0,0.007447305764649581,100.92992525392042,6450.216696289062,0.0,0.0,74.6719970703125,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2022-09-10,AMZN,133.27000427246094,0.0,0.0,0.0,103.52676819358477,6584.016422851562,0.0,0.0,133.27000427246094,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2022-09-10,APPLE,154.6297149658203,20.0,3092.5942993164062,0.0,99.03090790756944,6584.016422851562,0.9394248436509799,0.0,156.14288330078125,-0.00969092092430553,-0.009103891874149733,3000.0,0.0,0.0,92.59429931640625,,0.030864766438802083,,
2022-09-10,BTC,21680.5390625,0.0,0.0,0.014002365912589188,109.51532394642997,6584.016422851562,0.0,0.0,21680.5390625,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2022-09-10,ETH,1776.2037353515625,0.116,206.03963330078125,0.03322597265817717,116.56112556243193,6584.016422851562,0.06057515634902019,0.0020126684886173523,1776.2037353515625,0.0,0.0,150.96,0.0,0.0,55.07963330078124,,0.3648624357497432,,
2022-09-10,Gesamtwert,0.0,,3298.6339326171874,,,6584.016422851562,1.0,,0.0,-0.0005145341920375302,-0.0005145341920375302,3150.96,0.0,0.0,147.6739326171875,3298.6339326171874,0.04686633045712656,,
2022-09-10,MSCI,74.6719970703125,0.0,0.0,0.0,100.92992525392042,6584.016422851562,0.0,0.0,74.6719970703125,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2022-09-11,AMZN,133.27000427246094,0.0,0.0,0.0,103.52676819358477,6597.267865234375,0.0,0.0,133.27000427246094,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2022-09-11,APPLE,154.6297149658203,20.0,3092.5942993164062,0.0,99.03090790756944,6597.267865234375,0.9375378906815204,0.0,156.14288330078125,-0.00969092092430553,-0.009085605562134816,3000.0,0.0,0.0,92.59429931640625,,0.030864766438802083,,
2022-09-11,BTC,21769.255859375,0.0,0.0,0.004092001431295067,109.96346080876751,6597.267865234375,0.0,0.0,21769.255859375,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2022-09-11,ETH,1761.800048828125,0.116,204.3688056640625,-0.008109253593359123,115.61590183611878,6597.267865234375,0.06246210931847967,-0.0005065210844396716,1776.2037353515625,-0.008109253593359091,-0.0005065210844396697,150.96,0.0,0.0,53.4088056640625,,0.35379442013819884,,
2022-09-11,Gesamtwert,0.0,,3296.963104980469,,,6597.267865234375,1.0,,0.0,-0.001020794654060211,-0.001020794654060211,3150.96,0.0,0.0,146.00310498046875,3296.963104980469,0.046336070588160035,,
2022-09-11,MSCI,74.6719970703125,0.0,0.0,0.0,100.92992525392042,6597.267865234375,0.0,0.0,74.6719970703125,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2022-09-12,AMZN,136.4499969482422,0.0,0.0,0.023861278411006825,105.99704923244366,6593.926209960938,0.0,0.0,136.4499969482422,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2022-09-12,APPLE,160.58419799804688,20.0,3211.6839599609375,0.03850801272926585,102.84439136986488,6593.926209960938,0.9380130140506158,0.03612101708527814,160.58419799804688,0.0,0.0,3000.0,0.0,0.0,211.6839599609375,,0.07056131998697916,,
2022-09-12,BTC,22370.44921875,0.0,0.0,0.027616624254801714,113.00028038768086,6593.926209960938,0.0,0.0,22370.44921875,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2022-09-12,ETH,1713.7652587890625,0.116,198.79677001953127,-0.02726460932443109,112.46367944086523,6593.926209960938,0.061986985949384225,-0.00169005095510896,1776.2037353515625,-0.035152767286654535,-0.002179014091879828,150.96,0.0,0.0,47.83677001953126,,0.3168837441675361,,
2022-09-12,Gesamtwert,0.0,,3410.480729980469,,,6593.926209960938,1.0,,0.0,0.0,0.0,3150.96,0.0,0.0,259.5207299804688,3410.480729980469,0.08236243239535532,,
2022-09-12,MSCI,75.18000030517578,0.0,0.0,0.006803129081775383,101.61656456363677,6593.926209960938,0.0,0.0,75.18000030517578,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2022-09-13,AMZN,126.81999969482422,0.0,0.0,-0.0705752837581286,98.51627740533962,6820.961459960938,0.0,-0.0,136.4499969482422,-0.07057528375812856,-0.0,0.0,0.0,0.0,0.0,,,,
2022-09-13,APPLE,151.1611785888672,20.0,3023.2235717773438,-0.058679618086047935,96.80952176198916,6820.961459960938,0.9417100444896312,-0.05525918575844677,160.58419799804688,-0.058679618086047894,-0.05525918575844673,3000.0,0.0,0.0,23.22357177734375,,0.0077411905924479165,,
2022-09-13,BTC,20296.70703125,0.0,0.0,-0.09270006906083372,102.52514659184928,6820.961459960938,0.0,-0.0,22370.44921875,-0.09270006906083378,-0.0,0.0,0.0,0.0,0.0,,,,
2022-09-13,ETH,1580.7879638671875,0.21600000000000003,341.45020019531256,-0.07759364606085906,103.73721250362884,6820.961459960938,0.05828995551036869,-0.004522930176774769,1776.2037353515625,-0.11001878196461315,-0.006412989906022254,282.96000000000004,0.0,0.0,58.490200195312525,,0.20670836936426532,,
2022-09-13,Gesamtwert,0.0,,3364.673771972656,,,6820.961459960938,1.0,,0.0,-0.05978211593522143,-0.05978211593522143,3282.96,0.0,0.0,81.71377197265628,3364.673771972656,0.024890273403470123,,
2022-09-13,MSCI,73.86199951171875,0.0,0.0,-0.017531268796314392,99.83509725611361,6820.961459960938,0.0,-0.0,75.18000030517578,-0.017531268796314347,-0.0,0.0,0.0,0.0,0.0,,,,
2022-09-14,AMZN,128.5500030517578,0.0,0.0,0.01364140798846103,99.86017813893027,6729.347543945312,0.0,0.0,136.4499969482422,-0.05789662200931362,-0.0,0.0,0.0,0.0,0.0,,,,
2022-09-14,APPLE,152.60560607910156,20.0,3052.1121215820312,0.00955554530414826,97.73458953305877,6729.347543945312,0.8985190769341286,0.008585839746285542,160.58419799804688,-0.04968478853095093,-0.04464273032849741,3000.0,0.0,0.0,52.11212158203125,,0.017370707194010418,,
2022-09-14,BTC,20241.08984375,0.0,0.0,-0.0027402074343571003,102.24420642294973,6729.347543945312,0.0,-0.0,22370.44921875,-0.09518625907678499,-0.0,0.0,0.0,0.0,0.0,,,,
2022-09-14,ETH,1634.7550048828125,0.21600000000000003,353.10708105468757,0.03413932940354747,107.27873137269603,6729.347543945312,0.10148092306587143,0.0034644906607218433,1776.2037353515625,-0.07963541999913269,-0.008081475930250345,282.96000000000004,0.0,0.0,70.14708105468753,,0.24790458388000963,,
2022-09-14,Gesamtwert,0.0,,3405.219202636719,,,6729.347543945312,1.0,,0.0,-0.04845217977766354,-0.04845217977766354,3282.96,0.0,0.0,122.25920263671878,3405.219202636719,0.037240539828910124,,
2022-09-14,MSCI,73.31800079345703,0.0,0.0,-0.007365068937450148,99.0998048824453,6729.347543945312,0.0,-0.0,75.18000030517578,-0.024767218730518684,-0.0,0.0,0.0,0.0,0.0,,,,
2022-09-15,AMZN,126.27999877929688,0.0,0.0,-0.0176585314552421,98.09679404213789,6810.438405273438,0.0,-0.0,136.4499969482422,-0.07453278414365203,-0.0,0.0,0.0,0.0,0.0,,,,
2022-09-15,APPLE,149.71678161621094,20.0,2994.3356323242188,-0.01893000222674146,95.8844735355683,6810.438405273438,0.8963041554619242,-0.01696703965873185,160.58419799804688,-0.06767425760016632,-0.06065671830482978,3000.0,0.0,0.0,-5.66436767578125,,-0.00188812255859375,,
2022-09-15,BTC,19701.2109375,0.0,0.0,-0.026672422800232853,99.51710572036254,6810.438405273438,0.0,-0.0,22370.44921875,-0.11931983373014937,-0.0,0.0,0.0,0.0,0.0,,,,
2022-09-15,ETH,1471.6934814453125,0.21600000000000003,317.88579199218754,-0.09974676508128455,96.57802495624549,6810.438405273438,0.10369584453807579,-0.010343325045044848,1776.2037353515625,-0.17143880954961427,-0.017777492142849585,282.96000000000004,0.0,0.0,34.9257919921875,,0.12343013850787211,,
2022-09-15,Gesamtwert,0.0,,6663.965351318359,,,6810.438405273438,1.0,,0.0,-0.07443929778101926,-0.07443929778101926,7882.96,0.0,0.0,-1218.9946486816407,6663.965351318359,-0.1546366655014919,,
2022-09-15,MSCI,72.86399841308594,46.0,3351.743927001953,-0.006192236223817038,98.48615548087902,6810.438405273438,0.0,-0.0,75.18000030517578,-0.030806090485349442,-0.0,4600.0,0.0,0.0,-1248.2560729980469,,-0.2713600158691406,,
2022-09-16,AMZN,123.52999877929688,0.0,0.0,-0.021777003694830932,95.9605397958312,13327.930702636719,0.0,-0.0,136.4499969482422,-0.09468668712280066,-0.0,0.0,0.0,0.0,0.0,,,,
2022-09-16,APPLE,148.07586669921875,20.0,2961.517333984375,-0.010960126842684659,94.83356754337443,13327.930702636719,0.4493324131302449,-0.00492474024243707,160.58419799804688,-0.07789266599556863,-0.03499969957693702,3000.0,0.0,0.0,-38.482666015625,,-0.012827555338541666,,
2022-09-16,BTC,19772.583984375,0.0,0.0,0.003622774615297697,99.87763376475417,13327.930702636719,0.0,0.0,22370.44921875,-0.11612932797959082,-0.0,0.0,0.0,0.0,0.0,,,,
2022-09-16,ETH,1432.44775390625,0.21600000000000003,309.40871484375003,-0.026667052639602784,94.00257368090841,13327.930702636719,0.04770219760060711,-0.0012720770144401233,1776.2037353515625,-0.1935340944304867,-0.009232001614977631,282.96000000000004,0.0,0.0,26.448714843749997,,0.09347156786736639,,
2022-09-16,Gesamtwert,0.0,,6560.84589440918,,,13327.930702636719,1.0,,0.0,-0.08876159868110102,-0.08876159868110102,7882.96,0.0,0.0,-1322.1141055908204,6560.84589440918,-0.16771797720536707,,
2022-09-16,MSCI,71.5199966430664,46.0,3289.9198455810547,-0.018445347486971797,96.66954412037828,13327.930702636719,0.502965389269148,-0.009277371378989471,75.18000030517578,-0.048683208928603866,-0.024485969129646505,4600.0,0.0,0.0,-1310.0801544189453,,-0.2848000335693359,,
2022-09-17,AMZN,123.52999877929688,0.0,0.0,0.0,95.9605397958312,13121.69178881836,0.0,0.0,136.4499969482422,-0.09468668712280066,-0.0,0.0,0.0,0.0,0.0,,,,
2022-09-17,APPLE,148.07586669921875,20.0,2961.517333984375,0.0,94.83356754337443,13121.69178881836,0.45139260724109215,0.0,160.58419799804688,-0.07789266599556863,-0.03516017358869929,3000.0,0.0,0.0,-38.482666015625,,-0.012827555338541666,,
2022-09-17,BTC,20127.576171875,0.0,0.0,0.017953757980268437,101.67081262900844,13121.69178881836,0.0,0.0,22370.44921875,-0.1002605278482792,-0.0,0.0,0.0,0.0,0.0,,,,
2022-09-17,ETH,1469.74169921875,0.21600000000000003,317.46420703125006,0.026035117309375133,96.44994171407404,13121.69178881836,0.047159881488363024,0.00122781304684576,1776.2037353515625,-0.17253765997297305,-0.008136855596604885,282.96000000000004,0.0,0.0,34.50420703125002,,0.1219402284112596,,
2022-09-17,Gesamtwert,0.0,,6568.90138659668,,,13121.69178881836,1.0,,0.0,-0.08764276828317479,-0.08764276828317479,7882.96,0.0,0.0,-1314.0586134033204,6568.90138659668,-0.16669609047912465,,
2022-09-17,MSCI,71.5199966430664,46.0,3289.9198455810547,0.0,96.66954412037828,13121.69178881836,0.5014475112705448,0.0,75.18000030517578,-0.048683208928603866,-0.024412073957912374,4600.0,0.0,0.0,-1310.0801544189453,,-0.2848000335693359,,
2022-09-18,AMZN,123.52999877929688,0.0,0.0,0.0,95.9605397958312,13137.80277319336,0.0,0.0,136.4499969482422,-0.09468668712280066,-0.0,0.0,0.0,0.0,0.0,,,,
2022-09-18,APPLE,148.07586669921875,20.0,2961.517333984375,0.0,94.83356754337443,13137.80277319336,0.4508390611597725,0.0,160.58419799804688,-0.07789266599556863,-0.035117056408673894,3000.0,0.0,0.0,-38.482666015625,,-0.012827555338541666,,
2022-09-18,BTC,19419.505859375,0.0,0.0,-0.035179114785287124,98.09412344121912,13137.80277319336,0.0,-0.0,22370.44921875,-0.13191256601595822,-0.0,0.0,0.0,0.0,0.0,,,,
2022-09-18,ETH,1335.3291015625,0.21600000000000003,288.43108593750003,-0.09145321094699688,87.62928484867129,13137.80277319336,0.04832835634875118,-0.004419783367883977,1776.2037353515625,-0.2482117479061604,-0.011995665802755314,282.96000000000004,0.0,0.0,5.471085937499993,,0.01933519203244272,,
2022-09-18,Gesamtwert,0.0,,6539.86826550293,,,13137.80277319336,1.0,,0.0,-0.09167518960148542,-0.09167518960148542,7882.96,0.0,0.0,-1343.0917344970703,6539.86826550293,-0.1703791132388177,,
2022-09-18,MSCI,71.5199966430664,46.0,3289.9198455810547,0.0,96.66954412037828,13137.80277319336,0.5008325824914763,0.0,75.18000030517578,-0.048683208928603866,-0.024382137251684772,4600.0,0.0,0.0,-1310.0801544189453,,-0.2848000335693359,,
2022-09-19,AMZN,124.66000366210938,0.0,0.0,0.009147615105472573,96.83834987919684,13079.73653100586,0.0,0.0,136.4499969482422,-0.0864052293867398,-0.0,0.0,0.0,0.0,0.0,,,,
